SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,December-6-2021,Single Family Residential,375 NW 88th Ave,Portland,OR,97229,875000.0,4.0,3.0,TORREYVIEW,3273.0,10018.0,1975.0,26.0,267.0,,Sold,,,https://www.redfin.com/OR/Portland/375-NW-88th-Ave-97229/home/26573057,RMLS,21373260.0,N,Y,45.5222502,-122.7672252
PAST SALE,December-16-2021,Single Family Residential,3510 SW 86th Ave,Portland,OR,97225,775000.0,4.0,3.0,WEST SLOPE/RALEIGH HILLS,2308.0,8712.0,1950.0,16.0,336.0,,Sold,,,https://www.redfin.com/OR/Portland/3510-SW-86th-Ave-97225/home/26721341,RMLS,21264751.0,N,Y,45.4946243,-122.7650452
PAST SALE,December-21-2021,Single Family Residential,9106 SW Soprano Ln,Portland,OR,97225,650000.0,4.0,2.5,Westhaven,2354.0,3049.0,2008.0,11.0,276.0,77.0,Sold,,,https://www.redfin.com/OR/Portland/9106-SW-Soprano-Ln-97225/home/26735419,RMLS,21435071.0,N,Y,45.5132891,-122.7711084
PAST SALE,November-10-2021,Single Family Residential,6680 SW Raleighview Ct,Portland,OR,97225,1177000.0,4.0,4.0,Raleigh Hills,4302.0,11325.0,2006.0,52.0,274.0,,Sold,,,https://www.redfin.com/OR/Portland/6680-SW-Raleighview-Ct-97225/home/25778892,RMLS,21620559.0,N,Y,45.4981518,-122.7455158
PAST SALE,,Single Family Residential,7565 SW Montclair Dr,Portland,OR,97225,895000.0,3.0,3.0,,2105.0,11761.0,1961.0,,425.0,,,,,https://www.redfin.com/OR/Portland/7565-SW-Montclair-Dr-97225/home/26617231,,,N,Y,45.4805584,-122.7542885
PAST SALE,November-18-2021,Single Family Residential,4391 SW Fraser Ave,Portland,OR,97225,720000.0,3.0,2.5,RALEIGH HILLS/BRIDLEMILE,1915.0,10018.0,1958.0,44.0,376.0,,Sold,,,https://www.redfin.com/OR/Portland/4391-SW-Fraser-Ave-97225/home/26692944,RMLS,21466098.0,N,Y,45.4895931,-122.7465726
PAST SALE,November-22-2021,Single Family Residential,7565 SW Willowmere Dr,Portland,OR,97225,2730000.0,4.0,3.5,MONTCLAIR,4776.0,25700.0,1969.0,40.0,572.0,,Sold,,,https://www.redfin.com/OR/Portland/7565-SW-Willowmere-Dr-97225/home/26671111,RMLS,21561978.0,N,Y,45.4788181,-122.7541426
PAST SALE,,Single Family Residential,7105 SW Brenne Ln,Portland,OR,97225,688750.0,6.0,4.0,,3327.0,15246.0,1960.0,,207.0,,,,,https://www.redfin.com/OR/Portland/7105-SW-Brenne-Ln-97225/home/26573671,,,N,Y,45.4919831,-122.7493635
PAST SALE,,Single Family Residential,2505 SW Crestdale Dr,Portland,OR,97225,2450000.0,3.0,3.0,,2216.0,13504.0,1941.0,,1106.0,,,,,https://www.redfin.com/OR/Portland/2505-SW-Crestdale-Dr-97225/home/26610056,,,N,Y,45.5015276,-122.7497168
PAST SALE,December-20-2021,Single Family Residential,7780 SW Brentwood St,Portland,OR,97225,778000.0,3.0,2.5,BROADMOOR,1773.0,12196.0,1956.0,12.0,439.0,,Sold,,,https://www.redfin.com/OR/Portland/7780-SW-Brentwood-St-97225/home/25771453,RMLS,21261400.0,N,Y,45.4907817,-122.7571881
PAST SALE,December-21-2021,Single Family Residential,5500 SW Ames Way,Portland,OR,97225,1775000.0,5.0,4.5,Raleigh Hills,4047.0,47044.0,2014.0,11.0,439.0,,Sold,,,https://www.redfin.com/OR/Portland/5500-SW-Ames-Way-97225/home/26564992,RMLS,21051967.0,N,Y,45.4800576,-122.7465831
PAST SALE,December-22-2021,Single Family Residential,11303 SW 64th Ave,Portland,OR,97219,455000.0,3.0,2.0,"Portland West, Raleigh Hills",1050.0,5227.0,1978.0,10.0,433.0,,Sold,,,https://www.redfin.com/OR/Portland/11303-SW-64th-Ave-97219/home/26415436,RMLS,21693141.0,N,Y,45.4438746,-122.7430202
PAST SALE,December-23-2021,Single Family Residential,8185 SW 68th Pl,Portland,OR,97223,702000.0,4.0,2.5,Garden Home-Raleigh Hills,2495.0,8276.0,1980.0,9.0,281.0,,Sold,,,https://www.redfin.com/OR/Portland/8185-SW-68th-Pl-97223/home/26663739,RMLS,21372667.0,N,Y,45.4608251,-122.7486576
PAST SALE,December-8-2021,Single Family Residential,6035 SW Gunther Ln,Portland,OR,97219,725000.0,3.0,3.0,"Portland West, Raleigh Hills",2178.0,12196.0,1959.0,24.0,333.0,,Sold,,,https://www.redfin.com/OR/Portland/6035-SW-Gunther-Ln-97219/home/26408402,RMLS,21083958.0,N,Y,45.4362287,-122.7393533
PAST SALE,December-27-2021,Single Family Residential,10400 SW 80th Ave,Portland,OR,97223,565000.0,3.0,2.0,METZGER,1872.0,16988.0,1953.0,5.0,302.0,,Sold,,,https://www.redfin.com/OR/Portland/10400-SW-80th-Ave-97223/home/26629956,RMLS,21565027.0,N,Y,45.4448109,-122.7586185
PAST SALE,December-28-2021,Single Family Residential,13733 SW Hiteon Dr,Beaverton,OR,97008,715000.0,4.0,2.5,SOUTH BEAVERTON,2688.0,8712.0,1989.0,4.0,266.0,,Sold,,,https://www.redfin.com/OR/Beaverton/13733-SW-Hiteon-Dr-97008/home/25812391,RMLS,21628469.0,N,Y,45.4457148,-122.8167617
PAST SALE,October-20-2021,Single Family Residential,2060 SW Knollcrest Dr,Portland,OR,97225,650000.0,5.0,2.0,"VISTA HILLS, RIDGEWOOD",1682.0,14374.0,1953.0,73.0,386.0,11.0,Sold,,,https://www.redfin.com/OR/Portland/2060-SW-Knollcrest-Dr-97225/home/26592941,RMLS,21155712.0,N,Y,45.5053922,-122.772908
PAST SALE,November-24-2021,Single Family Residential,2250 SW Burbank Ave,Portland,OR,97225,799950.0,4.0,3.0,Cedar Hills,2298.0,6969.0,1954.0,38.0,348.0,11.0,Sold,,,https://www.redfin.com/OR/Portland/2250-SW-Burbank-Ave-97225/home/25774858,RMLS,21531795.0,N,Y,45.5037139,-122.778952
PAST SALE,,Single Family Residential,10620 NW Cornell Rd,Portland,OR,97229,400000.0,3.0,3.0,,2324.0,10454.0,1987.0,,172.0,,,,,https://www.redfin.com/OR/Portland/10620-NW-Cornell-Rd-97229/home/25812826,,,N,Y,45.5253572,-122.7859399
PAST SALE,December-15-2021,Single Family Residential,9361 NW Murlea Ln,Portland,OR,97229,920000.0,5.0,4.0,NW Washington Co or Sauvie Island,3202.0,8276.0,2018.0,17.0,287.0,,Sold,,,https://www.redfin.com/OR/Portland/9361-NW-Murlea-Ln-97229/home/101102260,RMLS,21096735.0,N,Y,45.5221778,-122.7734567
PAST SALE,December-8-2021,Single Family Residential,8235 SW Scholls Ferry Rd,Beaverton,OR,97008,945000.0,8.0,5.0,"Beaverton, Aloha",3699.0,14810.0,1955.0,24.0,255.0,,Sold,,,https://www.redfin.com/OR/Beaverton/8235-SW-Scholls-Ferry-Rd-97008/home/25829082,RMLS,21377615.0,N,Y,45.4604179,-122.7808776
PAST SALE,November-24-2021,Single Family Residential,17705 SW Sumac Ln,Aloha,OR,97007,492000.0,3.0,2.0,"Beaverton, Aloha",1679.0,6969.0,1979.0,38.0,293.0,,Sold,,,https://www.redfin.com/OR/Aloha/17705-SW-Sumac-Ln-97007/home/26560402,RMLS,21369295.0,N,Y,45.4730013,-122.8591636
PAST SALE,November-18-2021,Single Family Residential,2985 SW 120th Ave,Beaverton,OR,97003,465000.0,2.0,1.0,"Beaverton, Aloha",1287.0,8276.0,1948.0,44.0,361.0,10.0,Sold,,,https://www.redfin.com/OR/Beaverton/2985-SW-120th-Ave-97005/home/26663866,RMLS,21063768.0,N,Y,45.4982264,-122.8005872
PAST SALE,November-23-2021,Single Family Residential,12650 SW Bowmont St,Portland,OR,97225,622000.0,3.0,1.5,CEDAR HILLS,1317.0,8712.0,1961.0,39.0,472.0,12.0,Sold,,,https://www.redfin.com/OR/Portland/12650-SW-Bowmont-St-97225/home/26719801,RMLS,21435380.0,N,Y,45.5102266,-122.8072452
PAST SALE,November-15-2021,Single Family Residential,16972 SW Watermark Ln,Beaverton,OR,97006,525000.0,4.0,2.5,Village At Waterhouse,2025.0,3484.0,2000.0,47.0,259.0,85.0,Sold,,,https://www.redfin.com/OR/Beaverton/16972-SW-Watermark-Ln-97006/home/26569297,RMLS,21698524.0,N,Y,45.5192725,-122.8522821
PAST SALE,November-22-2021,Single Family Residential,17677 SW Washington Dr,Beaverton,OR,97078,525000.0,3.0,2.0,"Beaverton, Aloha",1703.0,7405.0,1979.0,40.0,308.0,,Sold,,,https://www.redfin.com/OR/BEAVERTON/17677-SW-WASHINGTON-DR-97078/home/26732052,RMLS,21047987.0,N,Y,45.483833,-122.859438
PAST SALE,November-24-2021,Single Family Residential,4640 SW Ace Ter,Beaverton,OR,97078,515000.0,4.0,2.5,"Beaverton, Aloha",1879.0,,2007.0,38.0,274.0,,Sold,,,https://www.redfin.com/OR/BEAVERTON/4640-SW-ACE-TER-97078/home/25797373,RMLS,21438333.0,N,Y,45.48627,-122.856283
PAST SALE,December-10-2021,Single Family Residential,18244 NW Dustin Ln,Beaverton,OR,97006,548000.0,3.0,2.5,FIVE OAKS/TRIPLE CREEK,1888.0,5227.0,1989.0,22.0,290.0,,Sold,,,https://www.redfin.com/OR/Beaverton/18244-NW-Dustin-Ln-97006/home/26737384,RMLS,21304585.0,N,Y,45.523588,-122.8644069
PAST SALE,December-13-2021,Single Family Residential,625 NW Cambray Pl,Beaverton,OR,97006,825000.0,4.0,2.5,TRIPLE CREEK,3245.0,10018.0,2005.0,19.0,254.0,,Sold,,,https://www.redfin.com/OR/Beaverton/625-NW-Cambray-Pl-97006/home/26721686,RMLS,21062840.0,N,Y,45.5240458,-122.8652833
PAST SALE,December-17-2021,Single Family Residential,625 SW 171st Ave,Beaverton,OR,97006,678700.0,5.0,3.0,"Beaverton, Aloha",2394.0,7840.0,2008.0,15.0,284.0,,Sold,,,https://www.redfin.com/OR/Beaverton/625-SW-171st-Ave-97006/home/25764593,RMLS,21031251.0,N,Y,45.515684,-122.8538386
PAST SALE,November-23-2021,Single Family Residential,15575 NW White Fox Dr,Beaverton,OR,97006,590000.0,4.0,2.5,NW Washington Co or Sauvie Island,1692.0,6969.0,1984.0,39.0,349.0,,Sold,,,https://www.redfin.com/OR/Beaverton/15575-NW-White-Fox-Dr-97006/home/26580859,RMLS,21679821.0,N,Y,45.5325501,-122.8362604
PAST SALE,December-3-2021,Single Family Residential,9810 SW 151st Ave,Beaverton,OR,97007,620000.0,4.0,2.5,"Beaverton, Aloha",2063.0,4791.0,1997.0,29.0,301.0,,Sold,,,https://www.redfin.com/OR/Beaverton/9810-SW-151st-Ave-97007/home/26697099,RMLS,21117085.0,N,Y,45.4490363,-122.8309179
PAST SALE,December-28-2021,Single Family Residential,15770 SW Farmington Rd,Beaverton,OR,97007,499000.0,4.0,1.5,"Beaverton, Aloha",2023.0,7840.0,1920.0,4.0,247.0,,Sold,,,https://www.redfin.com/OR/Beaverton/15770-SW-Farmington-Rd-97007/home/26707340,RMLS,21354292.0,N,Y,45.4838193,-122.8391498
PAST SALE,December-29-2021,Single Family Residential,15712 NW Overton Dr,Beaverton,OR,97006,647000.0,3.0,2.0,OAK HILLS,2364.0,7405.0,1979.0,3.0,274.0,,Sold,,,https://www.redfin.com/OR/Beaverton/15712-NW-Overton-Dr-97006/home/26636162,RMLS,21475413.0,N,Y,45.5332098,-122.8393185
PAST SALE,December-10-2021,Single Family Residential,6351 SW Laber Rd,Portland,OR,97221,1402500.0,4.0,3.5,"Portland West, Raleigh Hills",4479.0,24829.0,2014.0,22.0,313.0,125.0,Sold,,,https://www.redfin.com/OR/Portland/6351-SW-Laber-Rd-97221/home/45474318,RMLS,21211205.0,N,Y,45.4962852,-122.7424172
PAST SALE,October-27-2021,Single Family Residential,6610 SW Florence Ln,Portland,OR,97223,497400.0,3.0,2.0,"Portland West, Raleigh Hills",1056.0,7405.0,1986.0,66.0,471.0,,Sold,,,https://www.redfin.com/OR/Portland/6610-SW-Florence-Ln-97223/home/26686330,RMLS,21255523.0,N,Y,45.4564907,-122.7452802
PAST SALE,November-17-2021,Single Family Residential,4362 SW Fraser Ave,Portland,OR,97225,680000.0,5.0,3.0,Raleigh Hills,3242.0,10454.0,1958.0,45.0,210.0,,Sold,,,https://www.redfin.com/OR/Portland/4362-SW-Fraser-Ave-97225/home/26608958,RMLS,21323376.0,N,Y,45.4904424,-122.7454648
PAST SALE,October-19-2021,Single Family Residential,12169 NW Old Quarry Rd,Portland,OR,97229,1675000.0,4.0,3.5,BONNY SLOPE / CEDAR MILL,4098.0,13503.0,2021.0,74.0,409.0,,Sold,,,https://www.redfin.com/OR/Portland/12164-NW-Old-Quarry-Rd-97229/home/26713980,RMLS,21455139.0,N,Y,45.53544,-122.801957
PAST SALE,October-29-2021,Single Family Residential,8520 SW 165th Ave,Beaverton,OR,97007,640000.0,4.0,2.5,DEER CREEK,2311.0,5227.0,2001.0,64.0,277.0,,Sold,,,https://www.redfin.com/OR/Beaverton/8520-SW-165th-Ave-97007/home/25808794,RMLS,21338386.0,N,Y,45.4582862,-122.8454167
PAST SALE,October-14-2021,Single Family Residential,17693 SW Robert Ln,Beaverton,OR,97078,505000.0,3.0,2.5,The Cottages at Wood Hollow,1592.0,4356.0,2009.0,79.0,317.0,13.0,Sold,,,https://www.redfin.com/OR/Beaverton/17693-SW-Robert-Ln-97007/home/25844118,RMLS,21322112.0,N,Y,45.4855185,-122.8589796
PAST SALE,November-12-2021,Single Family Residential,7376 SW 180th Ter,Beaverton,OR,97007,526000.0,4.0,2.5,"Beaverton, Aloha",1877.0,3920.0,2012.0,50.0,280.0,65.0,Sold,,,https://www.redfin.com/OR/Beaverton/7376-SW-180th-Ter-97007/home/39988800,RMLS,21031072.0,N,Y,45.4659041,-122.8611562
PAST SALE,October-19-2021,Single Family Residential,7129 SW 182nd Ave,Beaverton,OR,97007,680000.0,4.0,3.0,GRANADA PARK,2076.0,6969.0,1979.0,74.0,328.0,6.0,Sold,,,https://www.redfin.com/OR/Beaverton/7129-SW-182nd-Ave-97007/home/26678009,RMLS,21159585.0,N,Y,45.4681884,-122.8643924
PAST SALE,October-15-2021,Single Family Residential,18880 SW Kelly View Loop,Beaverton,OR,97007,659000.0,4.0,3.0,"Beaverton, Aloha",3118.0,12196.0,1993.0,78.0,211.0,4.0,Sold,,,https://www.redfin.com/OR/Beaverton/18880-SW-Kelly-View-Loop-97007/home/25814235,RMLS,21028271.0,N,Y,45.4627839,-122.8705617
PAST SALE,October-7-2021,Single Family Residential,15855 SW Talus Pl,Beaverton,OR,97007,880000.0,4.0,3.5,"Beaverton, Aloha",2939.0,8712.0,1992.0,86.0,299.0,,Sold,,,https://www.redfin.com/OR/Beaverton/15855-SW-Talus-Pl-97007/home/26703379,RMLS,21460477.0,N,Y,45.4484312,-122.8397968
PAST SALE,November-12-2021,Single Family Residential,18148 SW Fallatin Loop,Beaverton,OR,97007,650000.0,4.0,2.5,Valley View Estate,2186.0,9147.0,1993.0,50.0,297.0,10.0,Sold,,,https://www.redfin.com/OR/Beaverton/18148-SW-Fallatin-Loop-97007/home/26680537,RMLS,21422462.0,N,Y,45.4616537,-122.8636264
PAST SALE,October-8-2021,Single Family Residential,16191 SW Shelton St,Beaverton,OR,97078,485000.0,3.0,2.5,Twin Cedars,1602.0,5662.0,1992.0,85.0,303.0,,Sold,,,https://www.redfin.com/OR/Beaverton/16191-SW-Shelton-St-97007/home/25798717,RMLS,21339245.0,N,Y,45.4867628,-122.8436612
PAST SALE,October-26-2021,Single Family Residential,17420 SW Ivy Glenn Dr,Aloha,OR,97007,510900.0,3.0,2.0,"Beaverton, Aloha",1220.0,10454.0,1975.0,67.0,419.0,,Sold,,,https://www.redfin.com/OR/Beaverton/17420-SW-Ivy-Glenn-Dr-97007/home/26725971,RMLS,21437917.0,N,Y,45.4726852,-122.8561956
PAST SALE,November-12-2021,Single Family Residential,17300 SW Kemmer Rd,Beaverton,OR,97007,795000.0,3.0,2.5,"Beaverton, Aloha",2488.0,10454.0,2017.0,50.0,320.0,,Sold,,,https://www.redfin.com/OR/Beaverton/17300-SW-Kemmer-Rd-97007/home/26629905,RMLS,21675445.0,N,Y,45.4509477,-122.8549118
PAST SALE,,Single Family Residential,17500 SW Johnson St,Aloha,OR,97003,210000.0,2.0,1.0,,942.0,14375.0,1940.0,,223.0,,,,,https://www.redfin.com/OR/Aloha/17500-SW-Johnson-St-97003/home/26589431,,,N,Y,45.4991092,-122.8570472
PAST SALE,November-10-2021,Single Family Residential,18237 NW Dustin Ln,Beaverton,OR,97006,562400.0,3.0,2.5,FIVE OAKS/TRIPLE CREEK,1777.0,5227.0,1990.0,52.0,316.0,,Sold,,,https://www.redfin.com/OR/Beaverton/18237-NW-Dustin-Ln-97006/home/25749700,RMLS,21484621.0,N,Y,45.5237392,-122.8649582
PAST SALE,October-22-2021,Single Family Residential,142 NW 152nd Ave,Beaverton,OR,97006,645000.0,3.0,2.0,"Beaverton, Aloha",1940.0,6969.0,1994.0,71.0,332.0,,Sold,,,https://www.redfin.com/OR/Beaverton/142-NW-152nd-Ave-97006/home/26695794,RMLS,21234660.0,N,Y,45.5205853,-122.8329133
PAST SALE,November-5-2021,Single Family Residential,18052 SW Sandra Ln,Aloha,OR,97003,371000.0,3.0,1.0,ALOHA,924.0,7405.0,1968.0,57.0,402.0,,Sold,,,https://www.redfin.com/OR/Beaverton/18052-SW-Sandra-Ln-97006/home/26657363,RMLS,21525092.0,N,Y,45.5018412,-122.8612885
PAST SALE,October-18-2021,Single Family Residential,2085 SW Huntington Ave,Portland,OR,97225,600000.0,3.0,2.0,Cedar Hills,1943.0,7840.0,1953.0,75.0,309.0,11.0,Sold,,,https://www.redfin.com/OR/Portland/2085-SW-Huntington-Ave-97225/home/26724126,RMLS,21237246.0,N,Y,45.5044354,-122.8051808
PAST SALE,October-7-2021,Single Family Residential,18040 SW Augusta Ln,Aloha,OR,97003,493000.0,3.0,2.0,ALOHA,1210.0,7840.0,1968.0,86.0,407.0,,Sold,,,https://www.redfin.com/OR/BEAVERTON/18040-SW-AUGUSTA-LN-97003/home/26673117,RMLS,21591445.0,N,Y,45.50338,-122.862065
PAST SALE,October-19-2021,Single Family Residential,13310 SW Gallop Ct,Beaverton,OR,97008,500000.0,3.0,2.5,"Beaverton, Aloha",1338.0,4791.0,1983.0,74.0,374.0,11.0,Sold,,,https://www.redfin.com/OR/Beaverton/13310-SW-Gallop-Ct-97008/home/28680159,RMLS,21142162.0,N,Y,45.4563758,-122.8135744
PAST SALE,November-1-2021,Single Family Residential,9045 SW Pinto Ct,Beaverton,OR,97008,630000.0,3.0,2.0,"Beaverton, Aloha",1745.0,9147.0,1983.0,61.0,361.0,,Sold,,,https://www.redfin.com/OR/Beaverton/9045-SW-Pinto-Ct-97008/home/26669481,RMLS,21638504.0,N,Y,45.4545222,-122.8134595
PAST SALE,October-8-2021,Single Family Residential,11150 SW 123rd Pl,Tigard,OR,97223,535000.0,3.0,2.0,ENGLEWOOD PARK,1587.0,4791.0,1986.0,85.0,337.0,,Sold,,,https://www.redfin.com/OR/Tigard/11150-SW-123rd-Pl-97223/home/26723362,RMLS,21047828.0,N,Y,45.4392918,-122.8015231
PAST SALE,,Single Family Residential,15020 SW Kingbird Dr,Beaverton,OR,97007,598800.0,3.0,3.0,,1801.0,6098.0,1989.0,,332.0,,,,,https://www.redfin.com/OR/Beaverton/15020-SW-Kingbird-Dr-97007/home/26715130,,,N,Y,45.4361153,-122.8316879
PAST SALE,November-12-2021,Single Family Residential,5415 SW 149th Ave,Beaverton,OR,97007,540000.0,3.0,2.0,"Beaverton, Aloha",1210.0,5662.0,1993.0,50.0,446.0,,Sold,,,https://www.redfin.com/OR/Beaverton/5415-SW-149th-Ave-97007/home/26699721,RMLS,21393650.0,N,Y,45.4805673,-122.8294784
PAST SALE,October-18-2021,Single Family Residential,4775 SW Fairmount Dr,Beaverton,OR,97005,750000.0,3.0,2.0,DOWNTOWN BEAVERTON,2338.0,26571.0,1949.0,75.0,321.0,,Sold,,,https://www.redfin.com/OR/Beaverton/4775-SW-Fairmount-Dr-97005/home/26729245,RMLS,21415337.0,N,Y,45.4853439,-122.8158126
PAST SALE,October-21-2021,Single Family Residential,16262 SW Wright St,Beaverton,OR,97007,480000.0,3.0,1.0,"Beaverton, Aloha",1471.0,6969.0,1978.0,72.0,326.0,,Sold,,,https://www.redfin.com/OR/Beaverton/16262-SW-Wright-St-97007/home/26701899,RMLS,21550392.0,N,Y,45.4768093,-122.8430376
PAST SALE,October-12-2021,Single Family Residential,15150 SW Division St,Beaverton,OR,97007,589000.0,3.0,2.0,"Beaverton, Aloha",1424.0,11761.0,1947.0,81.0,414.0,,Sold,,,https://www.redfin.com/OR/Beaverton/15150-SW-Division-St-97007/home/26673121,RMLS,21556194.0,N,Y,45.4808388,-122.8327785
PAST SALE,October-22-2021,Single Family Residential,6065 SW Glenbrook Rd,Beaverton,OR,97007,665000.0,4.0,2.5,FOUR SEASONS,2147.0,8712.0,1971.0,71.0,310.0,40.0,Sold,,,https://www.redfin.com/OR/Beaverton/6065-SW-Glenbrook-Rd-97007/home/26716822,RMLS,21631310.0,N,Y,45.4759548,-122.8354305
PAST SALE,October-7-2021,Single Family Residential,17425 SW Ivy Glenn Dr,Beaverton,OR,97007,540000.0,3.0,2.0,"Beaverton, Aloha",1488.0,8712.0,1975.0,86.0,363.0,,Sold,,,https://www.redfin.com/OR/Beaverton/17425-SW-Ivy-Glenn-Dr-97007/home/25765473,RMLS,21464609.0,N,Y,45.4731629,-122.8562439
PAST SALE,November-5-2021,Single Family Residential,14735 SW Carlsbad Dr,Beaverton,OR,97007,623000.0,4.0,3.0,CAROLWOOD,2382.0,7405.0,1975.0,57.0,262.0,,Sold,,,https://www.redfin.com/OR/Beaverton/14735-SW-Carlsbad-Dr-97007/home/26609724,RMLS,21611835.0,N,Y,45.462814,-122.828454
PAST SALE,October-18-2021,Single Family Residential,14920 SW Carlsbad Dr,Beaverton,OR,97007,452945.0,3.0,3.0,"Beaverton, Aloha",1912.0,8276.0,1976.0,75.0,237.0,,Sold,,,https://www.redfin.com/OR/Beaverton/14920-SW-Carlsbad-Dr-97007/home/26684913,RMLS,21242230.0,N,Y,45.4634836,-122.8304548
PAST SALE,October-18-2021,Single Family Residential,6420 SW Queen Ln,Beaverton,OR,97008,658000.0,5.0,3.0,"Beaverton, Aloha",2818.0,7840.0,1961.0,75.0,233.0,,Sold,,,https://www.redfin.com/OR/Beaverton/6420-SW-Queen-Ln-97008/home/26688073,RMLS,21336190.0,N,Y,45.4737207,-122.7943616
PAST SALE,October-21-2021,Single Family Residential,8625 SW Gayle Ln,Portland,OR,97225,525000.0,3.0,3.0,"Portland West, Raleigh Hills",2112.0,7840.0,1961.0,72.0,249.0,,Sold,,,https://www.redfin.com/OR/Portland/8625-SW-Gayle-Ln-97225/home/26592308,RMLS,21448916.0,N,Y,45.5048928,-122.7658364
PAST SALE,October-21-2021,Single Family Residential,17101 SW Ivy Glenn St,Aloha,OR,97007,520000.0,3.0,2.0,"Beaverton, Aloha",1558.0,6969.0,1978.0,72.0,334.0,,Sold,,,https://www.redfin.com/OR/Beaverton/17101-SW-Ivy-Glenn-St-97007/home/26691830,RMLS,21054482.0,N,Y,45.4728988,-122.8529877
PAST SALE,November-3-2021,Single Family Residential,8940 SW Sheridan Ct,Beaverton,OR,97008,515000.0,3.0,2.0,GREENWAY,1554.0,9583.0,1975.0,59.0,331.0,,Sold,,,https://www.redfin.com/OR/Beaverton/8940-SW-Sheridan-Ct-97008/home/26694646,RMLS,21538261.0,N,Y,45.4550858,-122.7990278
PAST SALE,October-4-2021,Single Family Residential,8328 SW Chevy Pl,Beaverton,OR,97008,825000.0,4.0,2.5,SORRENTO RIDGE,3462.0,7405.0,1996.0,89.0,238.0,,Sold,,,https://www.redfin.com/OR/Beaverton/8328-SW-Chevy-Pl-97008/home/26708967,RMLS,21641698.0,N,Y,45.4598956,-122.8173721
PAST SALE,October-21-2021,Single Family Residential,10181 SW 75th Ave,Tigard,OR,97223,980000.0,6.0,2.5,"Tigard, Tualatin, Sherwood, Wilsonville",3439.0,7840.0,2021.0,72.0,285.0,,Sold,,,https://www.redfin.com/OR/Portland/10181-SW-75th-Ave-97223/home/175263956,RMLS,21548689.0,N,Y,45.4463783,-122.7546862
PAST SALE,November-8-2021,Single Family Residential,7065 SW Valenta Ct,Portland,OR,97223,750000.0,4.0,2.5,Garden Homes,2311.0,5662.0,2006.0,54.0,325.0,9.0,Sold,,,https://www.redfin.com/OR/Portland/7065-SW-Valenta-Ct-97223/home/26725836,RMLS,21355812.0,N,Y,45.4575205,-122.7492291
PAST SALE,October-20-2021,Single Family Residential,8982 SW Herb Way,Portland,OR,97223,470000.0,4.0,2.0,"Beaverton, Aloha",1728.0,4356.0,1978.0,73.0,272.0,,Sold,,,https://www.redfin.com/OR/Portland/8982-SW-Herb-Way-97223/home/26693427,RMLS,21020061.0,N,Y,45.4552521,-122.7541122
PAST SALE,October-22-2021,Single Family Residential,7808 SW Skyhar Dr,Portland,OR,97223,625000.0,3.0,2.5,"Portland West, Raleigh Hills",2608.0,7405.0,1989.0,71.0,240.0,,Sold,,,https://www.redfin.com/OR/Portland/7808-SW-Skyhar-Dr-97223/home/26673377,RMLS,21374190.0,N,Y,45.4634427,-122.7582683
PAST SALE,,Single Family Residential,6275 SW Old Scholls Ferry Rd,Portland,OR,97223,1250000.0,4.0,3.0,,2662.0,17424.0,1954.0,,470.0,,,,,https://www.redfin.com/OR/Portland/6275-SW-Old-Scholls-Ferry-Rd-97223/home/26664925,,,N,Y,45.4749136,-122.7690252
PAST SALE,November-9-2021,Single Family Residential,7392 SW Arranmore Way,Portland,OR,97223,565000.0,3.0,2.5,"Portland West, Raleigh Hills",2208.0,6534.0,1979.0,53.0,256.0,139.0,Sold,,,https://www.redfin.com/OR/Portland/7392-SW-Arranmore-Way-97223/home/25840115,RMLS,21395268.0,N,Y,45.4733813,-122.7485663
PAST SALE,October-29-2021,Single Family Residential,7545 SW Leslie St,Portland,OR,97223,630000.0,3.0,2.0,"Tigard, Tualatin, Sherwood, Wilsonville",1670.0,8276.0,1975.0,64.0,377.0,,Sold,,,https://www.redfin.com/OR/Portland/7545-SW-Leslie-St-97223/home/26678355,RMLS,21021486.0,N,Y,45.4583888,-122.7543183
